Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
CNG,Trillium - Southern California Gas Co,1919 S State College Blvd,"Exit I-5 at State College Blvd/The City Dr, go north on State College, turn left/west on Gene Autry, and the station is on the right.",Anaheim,CA,92806,,800-920-1166,E,,Public - Credit card at all times,24 hours daily; call 800-920-1166 to set up a fueling account,A M V,,Q,3000 3600,,,,,,,200-8,33.801121,-117.889388,10/4/2019,1354,2020-01-21 18:34:38 UTC,P,,,12/15/1996,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,400,,,,,,,,,Q,3000 3600,MD,,
CNG,SoCalGas - Compton Base,1471 E Elm St,"Access on Elm St, exit I-710 at Rosecrans Ave, west on Rosecrans to Bullis, turn left/south to Elm St, turn right/west, and the station is on the right",Compton,CA,90221,,213-244-5681,E,,Public - Card key at all times,24 hours daily; contact station for fueling card to open gate,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,33.899899,-118.207088,4/8/2019,1361,2020-02-17 17:55:20 UTC,T,,,12/15/1996,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,2,,500,87647,,,,,,,,Q,3600,HD,,
CNG,City of Ontario - City Yard,1440 S Cucamonga St,"Exit Highway 60 at Euclid, go north, right/east on Francis, left/north on Bon View, access from Cucamonga St",Ontario,CA,91761,,909-395-2649,E,,Public - Credit card at all times,24 hours daily,M V,,Q,3600,,,,,,,200-9,34.047068,-117.634077,2/6/2019,1370,2020-03-24 21:01:55 UTC,LG,,,5/15/1994,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,925,98000,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Palm Springs International Airport,3400 E Tahquitz Canyon Way,"Exit I-10 at Gene Autry Trail, south to Hwy 111/Vista Chino, right to Sunrise Way, left on Sunrise, left on Baristo, proceed to Palm Springs Airport, and station is on the right",Palm Springs,CA,92262,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,33.823151,-116.508135,5/9/2019,1380,2020-01-21 18:34:38 UTC,P,,,12/15/1996,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,2,,150,,,,,,,,,Q,3000 3600,MD,,
ELEC,Los Angeles Convention Center,1201 S Figueroa St,West hall and South hall,Los Angeles,CA,90015,,213-741-1151,E,,Public,24 hours daily; pay lot,,,,,,12,,,Non-Networked,,200-9,34.04057,-118.268762,5/9/2019,1523,2020-01-21 18:34:38 UTC,P,,,8/30/1995,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,
ELEC,Cherokee & Hollywood Parking Garage,1718 N Cherokee Ave,,Los Angeles,CA,90028,,213-550-9904,E,,Public,24 hours daily; pay lot,,,,,,4,,,Non-Networked,,200-8,34.102404,-118.334758,5/9/2019,1526,2020-01-21 18:34:38 UTC,P,,,8/15/1995,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,California Air Resources Board,9530 Telstar Ave,,El Monte,CA,91731,,626-575-6800,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,34.06872,-118.064,9/9/2019,1583,2020-01-21 18:34:38 UTC,SG,,,10/15/1996,,,,,J1772,US,,,,Public,,public,,,STATE_GOV,,,,,,,Free,,,,,,,,,
ELEC,Scripps Green Hospital,10666 N Torrey Pines Rd,"Patient Parking Structure, level G",La Jolla,CA,92037,,858-554-9100,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,32.89947,-117.243,12/12/2019,6355,2020-01-21 18:34:38 UTC,P,,,7/30/1997,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Pay to Park,,,,,,,,,
ELEC,San Diego Wild Animal Park,15500 San Pasqual Valley Rd,,Escondido,CA,92027,,760-747-8702,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,33.098589,-117.004433,2/6/2019,6384,2020-01-21 18:34:38 UTC,P,,,9/2/2014,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,
ELEC,Galpin Motors,15421 Roscoe Blvd,,Sepulveda,CA,91343,,800-256-6219,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,34.221665,-118.468371,5/9/2019,6405,2020-01-21 18:34:38 UTC,P,,,12/11/2012,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Galleria at Tyler,1299 Galleria at Tyler,,Riverside,CA,92503,,951-351-3110,E,,Public,6am-12am daily,,,,,,4,,,Non-Networked,,GPS,33.909914,-117.459053,2/6/2020,6425,2020-02-06 21:24:11 UTC,P,,,8/30/1997,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,
ELEC,City of Pasadena - Holly Street Garage,150 E Holly St,,Pasadena,CA,91103,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,16,,,Non-Networked,,200-8,34.14762,-118.147111,4/8/2020,6505,2020-04-08 12:29:55 UTC,LG,,,8/30/1997,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,City of Pasadena - De Lacey Garage,45 De Lacey Ave,,Pasadena,CA,91105,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-8,34.145015,-118.152223,5/9/2019,6506,2020-01-21 18:34:38 UTC,LG,,,8/30/1997,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,City of Pasadena - Schoolhouse Garage,33 E Green St,,Pasadena,CA,91105,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,3,,,Non-Networked,,200-8,34.144506,-118.150015,5/9/2019,6507,2020-01-21 18:34:38 UTC,LG,,,8/30/1997,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,
ELEC,Pasadena Hilton,150 S Los Robles,Located at valet and self parking,Pasadena,CA,91101,,626-577-1000,E,,Public,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,200-9,34.142973,-118.140553,6/6/2019,6508,2020-01-21 18:34:38 UTC,P,,,8/31/1997,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
CNG,United Parcel Service,1735 S Turner Ave,"Exit I-10 at Haven Ave, go south, right/west on Jurupa St, left/south on Turner. From Highway 60, exit at Archibald Ave, go north, right/east on Jurupa St, right/south on Turner Ave, station is on the left.",Ontario,CA,91761,,909-827-9944,E,,Public - Card key at all times,24 hours daily; contact station at 909-827-9944 to obtain a FleetStar keycard; Accepts FleetStar Card,,,Q,3000 3600,,,,,,,200-8,34.042311,-117.584572,6/9/2020,7037,2020-06-09 16:47:26 UTC,P,,,3/15/1997,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,2,,500,,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - City of Tulare,3989 S K St,"South on Hwy 99, exit at Paige going west, 1 mile to South K St, go 1 mile south; LCNG station",Tulare,CA,93274,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,36.169487,-119.338155,5/9/2019,7041,2020-01-21 18:34:38 UTC,LG,,,5/15/1996,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,4,,865,,,,,,,,,Q,3600,HD,,
ELEC,Hyatt Regency Long Beach,200 S Pine Ave,,Long Beach,CA,90802,,562-491-1234,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,1,,,Non-Networked,,GPS,33.7637,-118.192,9/9/2019,7172,2020-01-21 18:34:38 UTC,P,,,5/4/2012,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Los Angeles International Airport (LAX) - Lot 6,1 World Way,Central Terminal Area (CTA) - P6,Los Angeles,CA,90045,,310-646-2911,E,,Public,24 hours daily; pay lot,,,,,,20,,,Non-Networked,,GPS,33.94325,-118.403342,9/9/2019,7184,2020-01-21 18:34:38 UTC,LG,,,6/30/1998,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
ELEC,Northridge Fashion Center - Yard House,9301 Tampa Ave,Located at Tampa & Nordhoff,Northridge,CA,91324,,818-885-9700,E,,Public,6am-12am daily,,,,,,2,,,Volta,https://voltacharging.com/,GPS,34.241116,-118.556708,3/3/2020,7192,2020-03-03 21:13:47 UTC,P,,,5/30/1998,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,SOLAR
ELEC,Ontario Airport Hilton,700 N Haven Ave,,Ontario,CA,91764,,909-980-0400,E,,Public,24 hours daily; guest use only,,,,,,1,,,Non-Networked,,GPS,34.07122,-117.575,9/9/2019,7194,2020-01-21 18:34:38 UTC,P,,,6/15/1998,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Courtyard Marriott - Oxnard Ventura,600 E Esplanade Dr,,Oxnard,CA,93030,,805-988-3600,E,,Public,24 hours daily; guest use only,,,,,,1,,,Non-Networked,,GPS,34.228315,-119.170865,3/3/2020,7195,2020-03-03 21:13:47 UTC,P,,,5/30/1998,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,Hilton - Palm Springs,400 E Tahquitz Canyon Way,,Palm Springs,CA,92262,,760-320-6868,E,,Public,24 hours daily; pay lot; priority given to registered guests,,,,,,2,,,Non-Networked,,GPS,33.824004,-116.543589,5/6/2020,7196,2020-05-06 17:56:57 UTC,P,,,12/12/2011,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
ELEC,East Bay Mini,4340 Rosewood Dr,,Pleasanton,CA,94588,,925-251-7070,E,,Public,Dealership business hours,,,,,,2,,,Non-Networked,,200-8,37.700187,-121.876172,10/4/2019,7197,2020-01-21 18:34:38 UTC,P,,,12/14/2012,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,
ELEC,Inland Empire Foods,5425 Wilson St,,Riverside,CA,92509,,951-682-8222,E,,Public,"24 hours M-Th, 12am-4:30pm F",,,,,,3,,,Non-Networked,,GPS,34.0189,-117.38,11/8/2019,7206,2020-01-21 18:34:38 UTC,P,,,5/30/1998,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
ELEC,Sacramento International Airport - Daily A Lot,Lindbergh Dr,,Sacramento,CA,95837,,916-874-0670,E,,Public,24 hours daily; pay lot,,,,,,4,,1 SP Inductive,Non-Networked,,GPS,38.69005,-121.58889,9/9/2019,7212,2020-01-21 18:34:38 UTC,P,,,6/30/1998,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
ELEC,City of Santa Monica - Airport,3223 Donald Douglas Loop,,Santa Monica,CA,90405,,310-458-8516,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,34.017563,-118.447475,4/8/2019,7229,2020-03-31 21:02:57 UTC,LG,,,6/30/1998,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,SOLAR
ELEC,City of Santa Monica - Pier,200 Santa Monica Pier,,Santa Monica,CA,90405,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,3,,,Non-Networked,,200-9,34.010021,-118.49583,4/8/2019,7230,2020-03-31 21:02:57 UTC,LG,,,6/30/1998,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
ELEC,Westfield Fashion Square,14006 Riverside Dr,"level 1 of the Parking Garage near the main entrance, located across from 85°C Bakery Cafe",Sherman Oaks,CA,91423,,818-783-0550,E,,Public,6am-12am daily,,,,,,4,,,Volta,https://voltacharging.com/,GPS,34.156839,-118.434454,3/3/2020,7233,2020-03-03 21:13:47 UTC,P,,,5/30/1998,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
ELEC,City of Temecula - 6th Street Lot,28462 Front St,Mercedes Street,Temecula,CA,92590,,951-694-6411,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,33.49605,-117.152,8/8/2019,7236,2020-01-21 18:34:38 UTC,LG,,,12/31/2011,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Van Nuys Amtrak/Metrolink Station,7724 Van Nuys Blvd,,Van Nuys,CA,91405,,800-371-5465,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,200-8,34.21108,-118.448704,4/8/2020,7245,2020-04-08 12:29:55 UTC,P,,,6/30/1998,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
ELEC,Office Max - Home Depot,7075 Firestone Blvd,,Downey,CA,90241,,562-806-6600,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,33.94756,-118.153806,2/6/2019,7250,2020-01-21 18:34:38 UTC,T,,,6/15/1998,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
ELEC,City of Lancaster - City Hall,44933 Fern Ave,Located in the north side parking lot under the solar sun shade parking.,Lancaster,CA,93534,,661-723-6000,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-9,34.698914,-118.145218,2/6/2019,7275,2020-01-21 18:34:38 UTC,T,,,6/30/1998,,,,,J1772 TESLA,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR
ELEC,Hyatt at Fisherman's Wharf,555 N Point St,,San Francisco,CA,94133,,415-563-1234,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,1,,,Non-Networked,,GPS,37.80619,-122.4152,9/9/2019,7280,2020-01-21 18:34:38 UTC,P,,,7/1/1998,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
CNG,City of Victorville,14201 McArt Rd,,Victorville,CA,92392,,760-241-6365,E,,Public - Credit card at all times,24 hours daily; station can accommodate heavy-duty vehicles with a maximum of 55 feet in length,A D M V,,Q,3000 3600,,,,,,,200-8,34.508713,-117.332343,12/12/2019,12799,2020-01-21 18:34:38 UTC,LG,,,1/15/1999,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,196,60000,,,,,,,,Q,3000 3600,HD,,
CNG,Fountain Valley - Orange County Sanitation District,10844 Ellis Ave,"I-405 N, Euclid exit, turn right and go under freeway, left at traffic signal (Euclid/405 southbound entrance), straight onto property, and the station is on the left.",Fountain Valley,CA,92708,,866-809-4869,E,,Public - Credit card at all times,24 hours daily,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,33.691565,-117.939438,5/9/2019,12826,2020-01-21 18:34:38 UTC,LG,,,4/10/2014,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,,1000,,,,,,,,,Q,3000 3600,MD,,
CNG,Whittier Union High School District,13200 Mulberry Dr,"Exit I-605, go east on Slauson which turns to Mulberry, cross Greenleaf Ave, station is on right.",Whittier,CA,90602,,562-698-8121,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,33.954901,-118.045014,6/6/2019,12832,2020-01-21 18:34:38 UTC,LG,,,1/15/1999,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,1,,,,,,,,,,,Q,3000 3600,MD,,
CNG,SoCalGas - Santa Barbara Base,219 N Quarantina St,"From Highway 101, exit at Milpas St, turn away from the ocean and proceed to Montecito St, left on Montecito, go 2 blocks, left on Quarantina St, and the station is on the right",Santa Barbara,CA,93103,,213-244-5681,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,34.421443,-119.684178,4/8/2019,12839,2020-02-17 17:55:20 UTC,T,,,1/15/1999,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,150,63937,,,,,,,,Q,3600,HD,,
CNG,Kings Canyon Unified School District,1600 S Apple Ave,,Reedley,CA,93654,,559-305-7065,E,,Public - Credit card at all times,8am-9pm M-F,M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,36.590599,-119.4258,5/9/2019,12840,2020-01-21 18:34:38 UTC,LG,,,6/15/1996,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,1,,125,,,,,,,,,Q,3000 3600,HD,,
CNG,City of Delano,725 S Lexington St,"From Highway 99, take the exit at Woolomes Ave, turn east on Woolomes (left from southbound, right from northbound and proceed to Lexington), turn right on Lexington St, and the station is on the right.",Delano,CA,93215,,661-721-3350,E,,Public - Credit card at all times,24 hours daily,D M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,35.75191,-119.240762,5/9/2019,12841,2020-01-21 18:34:38 UTC,LG,,,6/15/2001,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,,,,,,,,,,Q,3000 3600,HD,,
LPG,Western Propane Services Inc,12600 Western Ave,"From 22 Fwy exit Beach Blvd, north to Garden Grove Blvd, turn left (west) to Western, turn right (north) approx. 2/10ths mile on east side of street.",Garden Grove,CA,92841,,714-893-9329,E,,Public,"8am-6pm M-F, 9am-6pm Sat, 11am-6pm Sun",Cash Checks D M V,,,,,,,,,,200-9,33.778977,-118.001197,5/9/2019,14747,2020-06-11 13:41:24 UTC,P,,,4/15/2011,,,TRUE,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,
LPG,Suburban Propane,1765 Arnold Industrial Way,Near Highway 4 and 680,Concord,CA,94520,,925-686-5811,E,,Public,7am-4pm M-F,A Cash D M V,,,,,,,,,,200-8,38.00326,-122.048376,5/9/2019,14777,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,
LPG,Suburban Propane,2874 S Cherry Ave,"From 99, west on Jensen, south on Cherry Ave 1 mile",Fresno,CA,93706,,559-486-2770,E,,Public,8am-4:30pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,36.696968,-119.783754,5/9/2019,15134,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,
CNG,Clean Energy - Seal Beach,3101 N Gate Rd,"I-405 N, Seal Beach Blvd exit, west on Seal Beach, right on Beverly Manor Rd (1st traffic signal), and drive for 0.25 miles. I-405 S, Seal Beach exit, go straight across Seal Beach, go 0.25 miles, and the station is on the right",Seal Beach,CA,90740,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.773004,-118.077029,5/9/2019,18929,2020-01-21 18:34:38 UTC,P,,,3/15/2000,,LD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,75,,,,,,,,,Q,3600,LD,,
CNG,City of Victorville,16690 D St,"From I-15 exit at D Street and go east and turn left at the signal at 4th Street, station on left",Victorville,CA,92395,,760-241-6365,E,,Public - Credit card at all times,24 hours daily; station can accommodate heavy-duty vehicles with a maximum of 40 feet in length,A D M V,,Q,3000 3600,,,,,,,GPS,34.53939073,-117.2961996,12/12/2019,18943,2020-01-21 18:34:38 UTC,LG,,,3/15/2000,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,196,30000,,,,,,,,Q,3000 3600,HD,,
LPG,U-Haul,661 E Lambert Rd,At Harbor and Euclid,La Habra,CA,90631,,562-697-7489,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,33.925537,-117.939756,1/13/2020,20480,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,,,,,,,,
LPG,Ted Johnson Propane,5140 N Elton St,Between Main and Arrow Hwy,Baldwin Park,CA,91706,,626-337-1222,E,,Public,8am-4pm M-F,Cash M V,,,,,,,,,,200-9,34.106326,-117.950079,5/9/2019,20501,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,
LPG,U-Haul,1040 N Azusa Ave,Between Covina and Cypress,Covina,CA,91722,,626-915-4961,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D Debit M V,,,,,,,,,,200-9,34.098237,-117.907075,1/13/2020,20503,2020-06-11 19:54:08 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME""]",,,,,,,
LPG,U-Haul,2190 N Garey Ave,North of I-10,Pomona,CA,91767,,909-596-6591,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,34.087045,-117.750613,12/12/2019,20509,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME""]",,,,,,,
LPG,U-Haul,802 S Coast Hwy,At Wisconsin,Oceanside,CA,92054,,760-967-1251,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,33.188631,-117.372747,12/12/2019,20518,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME""]",,,,,,,
LPG,U-Haul,1834 Spruce St,At Chicago Ave,Riverside,CA,92507,,951-369-0384,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,33.98873,-117.351057,1/13/2020,20541,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME""]",,,,,,,
LPG,AAA Propane Service,621 Maulhardt Ave,"Highway 101 exit Rice Ave, go west to Latigo, turn right, go 1 block, turn left on Maulhardt",Oxnard,CA,93030,,805-988-9688,E,,Public,7am-5pm M-F,A Cash D M V,,,,,,,,,,200-9,34.207462,-119.14503,5/9/2019,20557,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,
LPG,U-Haul,107 N Chester Ave,At Roberts Lane,Bakersfield,CA,93308,,661-399-5533,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,35.405598,-119.021589,1/13/2020,20563,2020-01-21 18:34:38 UTC,P,,,,,,TRUE,,,US,,,,Public,,public,,,RENTAL_CAR_RETURN,,,,,,,,,"[""ACME""]",,,,,,,
LPG,ARRO Autogas - Delta Liquid Energy #14,3400 Buck Owens Blvd,Located at Delta Liquid Energy,Bakersfield,CA,93308,,661-323-2700,E,,Public - Card key after hours,7:30am-4pm M-F; 24 hours daily with access ProKee,A D M V,,,,,,,,,,200-9,35.390632,-119.04227,4/8/2020,20564,2020-04-08 12:29:55 UTC,P,,,,,,TRUE,,,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,
LPG,ARRO Autogas - Delta Liquid Energy #51,42165 N Sierra Hwy,"14 Freeway exit Avenue M, east to Sierra Hwy, north 1 block",Lancaster,CA,93535,,661-940-3120,E,,Public - Credit card at all times,8am-4pm M-F,A D M V,,,,,,,,,,200-9,34.649171,-118.129499,4/8/2020,20568,2020-04-08 12:29:55 UTC,P,,,,,,TRUE,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,
